Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
Phel_clc_contig_5619,131.357376584087,2.36459811638069,0.545150719172098,4.33751260563634,1.44104272073805E-05,0.000253793370470863,,,,,,,,,,,,,,
Phel_clc_contig_562,152.946936498345,-2.57458416137567,0.436871396280804,-5.89323124217734,3.78715838821238E-09,1.85679247330402E-07,Phel_clc_contig_562,sp,Q6NY73,L3BPB_DANRE,36.46,181,107,3,523,1044,32,211,3E-29,127
Phel_clc_contig_5620,115.525967951388,-1.08177590807678,0.403102436790355,-2.6836253253398,0.00728286734152583,0.0381403458800854,,,,,,,,,,,,,,
Phel_clc_contig_5624,230.69180533686,1.9025457700883,0.530543630774559,3.58603074229862,0.00033574939570189,0.0033821048008986,,,,,,,,,,,,,,
Phel_clc_contig_5625,31.4637638854863,1.68714215770095,0.581404042584651,2.90184111930268,0.00370976637894124,0.022617801689225,,,,,,,,,,,,,,
Phel_clc_contig_5626,25.3532526251221,2.7173927245669,0.654237305827572,4.15352762730269,3.27388664836946E-05,0.00050071051120107,,,,,,,,,,,,,,
Phel_clc_contig_5627,77.5542546978825,-1.37282487378183,0.506524382818388,-2.71028388829615,0.00672256416840977,0.0358479787213351,,,,,,,,,,,,,,
Phel_clc_contig_5635,576.211574154233,-1.71036037966578,0.415956911071562,-4.11186912427938,3.92468769790854E-05,0.000581811773925387,,,,,,,,,,,,,,
Phel_clc_contig_5637,209.880172730591,2.56578977477145,0.500726119969797,5.12413807157935,2.98901898437437E-07,9.0183109645539E-06,Phel_clc_contig_5637,sp,Q9JMD3,PCTL_MOUSE,42.54,268,151,2,124,927,6,270,3E-67,233
Phel_clc_contig_5641,208.814057037319,3.02489367200594,0.494517361583525,6.1168604117755,9.5436893413997E-10,5.4947718419123E-08,Phel_clc_contig_5641,sp,Q1KKZ1,SKAP2_TAKRU,51.16,86,32,1,1399,1656,254,329,7E-22,101
Phel_clc_contig_5642,113.216160098962,1.44336376043356,0.355400416687765,4.06123260598655,4.88143056869961E-05,0.000695179223274641,,,,,,,,,,,,,,
Phel_clc_contig_5646,97.3424979527331,-1.7774269845156,0.414234487232983,-4.29087156984084,1.77973226311809E-05,0.000303780773506114,,,,,,,,,,,,,,
Phel_clc_contig_565,66.0545854339844,2.37372090657269,0.734220799310034,3.23297965517094,0.00122506286836763,0.00954400213156498,,,,,,,,,,,,,,
Phel_clc_contig_5652,25.7766736933211,1.91591804464104,0.600307442740095,3.19156137044688,0.00141506045662402,0.0107196066905162,Phel_clc_contig_5652,sp,Q64I00,DHE4_PONPY,75,280,69,1,839,3,46,325,6E-162,471
Phel_clc_contig_566,104.31425493873,-2.81652888922076,0.535702881881883,-5.25763251324412,1.45921743258152E-07,4.76956364639101E-06,,,,,,,,,,,,,,
Phel_clc_contig_5661,220.570837048731,1.60071246043916,0.605867581345046,2.64201701778717,0.00824139148246473,0.0419807027706611,,,,,,,,,,,,,,
Phel_clc_contig_5666,157.663637564523,1.56132472422112,0.471129641371599,3.31400231935236,0.000919707443380326,0.00763126136470754,,,,,,,,,,,,,,
Phel_clc_contig_5669,113.990913055558,-1.61384918920218,0.549303632755755,-2.93799110904437,0.00330346497242031,0.0206655329983275,,,,,,,,,,,,,,
Phel_clc_contig_5671,1340.17718987186,-1.58833963988581,0.272604852642721,-5.82652738749116,5.6592583421616E-09,2.63152414379783E-07,,,,,,,,,,,,,,
Phel_clc_contig_5674,425.96032474853,-1.75004070548613,0.381396823278426,-4.58850362318978,4.46434560730572E-06,9.28731875676738E-05,,,,,,,,,,,,,,
Phel_clc_contig_5678,670.795019235798,-1.2651524800356,0.354265496268959,-3.57119870086106,0.000355351173841373,0.00353286481003164,,,,,,,,,,,,,,
Phel_clc_contig_5679,488.762511156305,-1.54108429818423,0.445405644981654,-3.45995681812184,0.000540262019085704,0.00499337900506949,,,,,,,,,,,,,,
Phel_clc_contig_568,403.413113258067,1.27615805422022,0.452693580318514,2.81903280652295,0.00481685947493387,0.027657749409762,,,,,,,,,,,,,,
Phel_clc_contig_5680,685.879370839881,-1.45795252160185,0.484840243921249,-3.00707818684841,0.0026377191031102,0.0173723007946694,,,,,,,,,,,,,,
Phel_clc_contig_5694,22.1431878988606,1.64775255366144,0.639842144712375,2.57524854728372,0.0100168077402259,0.0486674682129634,,,,,,,,,,,,,,
Phel_clc_contig_570,8632.02505491394,-3.15290730274336,0.596125034820812,-5.28900334422472,1.22984642988462E-07,4.11266762618788E-06,Phel_clc_contig_570,sp,Q9U943,APLP_LOCMI,29.09,581,352,22,3198,1540,2808,3356,2E-55,219
Phel_clc_contig_5705,12.3331435441277,-1.77923845404536,0.686115505426497,-2.59320542965921,0.00950859552348073,0.046777718296465,,,,,,,,,,,,,,
Phel_clc_contig_5714,65.1531955066784,2.05703160788964,0.608072011821322,3.38287500147941,0.000717312725901297,0.0063006858989076,,,,,,,,,,,,,,
Phel_clc_contig_5715,371.221788770135,2.90842740565859,0.424677325798222,6.84855825582851,7.45979565157142E-12,7.05756646895151E-10,,,,,,,,,,,,,,
Phel_clc_contig_5720,340.940442665693,-1.29944819630471,0.436818193960848,-2.97480328033492,0.00293176490833069,0.0188705428817579,,,,,,,,,,,,,,
Phel_clc_contig_5723,1367.70854238269,-1.87893561221807,0.373676763197763,-5.02823776394057,4.95007868434345E-07,1.40565809034893E-05,,,,,,,,,,,,,,
Phel_clc_contig_5733,289.513810822259,-1.36171576572519,0.366369489214824,-3.71678266288908,0.000201775873197077,0.00223460844981257,,,,,,,,,,,,,,
Phel_clc_contig_5736,103.959942417155,-1.59911428115259,0.505894996171091,-3.16096085799547,0.00157249628106735,0.0116384659178087,,,,,,,,,,,,,,
Phel_clc_contig_5747,246.565048369349,1.49021104510065,0.465062458101145,3.20432453564451,0.00135379781086451,0.0103525391491252,,,,,,,,,,,,,,
Phel_clc_contig_5752,134.55986789677,1.67950415582633,0.602239629834648,2.78876392821816,0.00529096166574448,0.0297085998452047,,,,,,,,,,,,,,
Phel_clc_contig_5769,193.916968542767,1.19136653318455,0.304041933119999,3.91842835940114,8.91282109016042E-05,0.00115011434314222,Phel_clc_contig_5769,sp,Q5ZLX2,IF2A_CHICK,73.38,308,81,1,178,1098,1,308,4E-144,429
Phel_clc_contig_5770,530.87346766972,1.17798421680275,0.352975995945416,3.33729270639955,0.000845988021251295,0.00714233922694983,Phel_clc_contig_5770,sp,Q9WVA3,BUB3_MOUSE,81.62,321,59,0,111,1073,4,324,0,567
Phel_clc_contig_5780,1210.25239518915,0.874657984451911,0.275219240257143,3.1780408362246,0.00148273865632751,0.0111261541182455,Phel_clc_contig_5780,sp,P54613,2AAB_PIG,66.92,130,43,0,1516,1127,468,597,2E-51,189
Phel_clc_contig_5786,299.746817546719,2.2659570038301,0.616492555096298,3.67556264077861,0.000237325798400131,0.00254304656031831,,,,,,,,,,,,,,
Phel_clc_contig_5787,45.1325794549868,3.04391291274761,0.595336328128123,5.11292990017656,3.17200033062315E-07,9.46422349043455E-06,,,,,,,,,,,,,,
Phel_clc_contig_5788,570.695794141286,0.900155112537667,0.331663272756698,2.7140632879119,0.00664634674514639,0.0355586161326715,,,,,,,,,,,,,,
Phel_clc_contig_5796,760.629527072794,-1.71509302595161,0.630135068521907,-2.72178634649657,0.00649301058766111,0.0349168552796046,Phel_clc_contig_5796,sp,A2AVA0,SVEP1_MOUSE,39.81,432,250,3,199,1494,998,1419,4E-78,290
Phel_clc_contig_5797,681.178389346252,-1.76616189728834,0.59668224103812,-2.95997061051379,0.00307668391372681,0.0195956454816423,Phel_clc_contig_5797,sp,P10079,FBP1_STRPU,45.3,607,326,4,4,1821,180,781,1E-166,525
Phel_clc_contig_58,17054.279847985,3.97615796438146,0.665527130673795,5.97444909624632,2.3086900575209E-09,1.20071015781619E-07,,,,,,,,,,,,,,
Phel_clc_contig_582,783.778458504609,2.29227282949291,0.359679592345745,6.37309671795179,1.85248975558197E-10,1.29173424549414E-08,,,,,,,,,,,,,,
Phel_clc_contig_5821,161.001810578637,2.17314322884949,0.68750064856263,3.16093262368977,0.00157264871168562,0.0116384659178087,,,,,,,,,,,,,,
Phel_clc_contig_5830,413.425751648223,-1.78523055135731,0.379745997606958,-4.70111749065766,2.58741579152068E-06,5.84092051642204E-05,,,,,,,,,,,,,,
Phel_clc_contig_5834,42.2736003773145,-2.06275907394221,0.568229418885212,-3.6301518460432,0.000283254534807524,0.00295283664845851,,,,,,,,,,,,,,
Phel_clc_contig_5835,66.8534487658219,2.34999813034082,0.483967666132192,4.85569242491282,1.19966791279172E-06,3.05631228607981E-05,,,,,,,,,,,,,,
Phel_clc_contig_5839,483.504312161666,-2.96602589306799,0.314739544115824,-9.42374718563008,4.35270541813093E-21,1.63896769814302E-18,Phel_clc_contig_5839,sp,Q498L0,K0284_XENLA,35.07,211,103,4,24,617,5,194,3E-27,126
Phel_clc_contig_5840,41.2533065014611,-2.92181645286836,0.685307521519871,-4.26351143263155,2.01239199211667E-05,0.000335285876421066,,,,,,,,,,,,,,
Phel_clc_contig_5845,126.126778171801,1.13781207504291,0.392884821272158,2.89604487991845,0.00377898350776434,0.0229136626411205,Phel_clc_contig_5845,sp,Q9HB07,MYG1_HUMAN,58.33,348,139,3,132,1160,24,370,2E-129,406
Phel_clc_contig_5852,106.119259206568,1.97302697987385,0.736803665625184,2.67781916937088,0.00741032133458459,0.0386894397576883,,,,,,,,,,,,,,
Phel_clc_contig_5861,32.9399473496284,3.27773121613679,0.601301987374459,5.45105668193242,5.00714066507916E-08,1.90059349398075E-06,,,,,,,,,,,,,,
Phel_clc_contig_5862,231.113608811881,1.66856966844758,0.443343295814411,3.76360640659392,0.000167480414918867,0.00192853441692814,Phel_clc_contig_5862,sp,Q9D2Y4,MLKL_MOUSE,27.11,461,284,13,1404,91,14,445,4E-30,126
Phel_clc_contig_5865,128.182721742282,2.27964714355625,0.420702631047356,5.41866623909858,6.00452917671339E-08,2.20365050311858E-06,,,,,,,,,,,,,,
Phel_clc_contig_5866,2000.92752191763,-2.08936645689268,0.382213584841274,-5.46648926086799,4.59036222385707E-08,1.749448372238E-06,Phel_clc_contig_5866,sp,Q4R562,ARRB1_MACFA,56.71,432,144,11,6699,5407,8,397,1E-133,431
Phel_clc_contig_5869,117.55005756896,-1.59896544548779,0.404452390981252,-3.95340831490327,7.70457944421476E-05,0.00101863846345668,,,,,,,,,,,,,,
Phel_clc_contig_587,3540.34460260618,1.41770415337769,0.47416596172523,2.98989018152936,0.00279077762752003,0.0181617595552436,,,,,,,,,,,,,,
Phel_clc_contig_5879,82.8495243031071,1.53952438735524,0.561073841723041,2.74388907996032,0.00607160494555282,0.0331237630570626,,,,,,,,,,,,,,
Phel_clc_contig_5884,527.92674346881,-0.979319036528959,0.290629984340215,-3.3696421198666,0.000752658669209214,0.00650909727386398,,,,,,,,,,,,,,
Phel_clc_contig_5888,121.897216981491,2.59474430239706,0.584758766109905,4.4372901318924,9.10984690786185E-06,0.000171511087734315,,,,,,,,,,,,,,
Phel_clc_contig_5892,29.4096913004218,3.62191140813011,0.755205624310632,4.79592748191761,1.6192385615411E-06,3.93868273877703E-05,,,,,,,,,,,,,,
Phel_clc_contig_5893,80.0056578123432,1.64363372624608,0.571194313632472,2.87753867119843,0.00400790782962468,0.0239621723430752,,,,,,,,,,,,,,
Phel_clc_contig_59,128.952571877412,-1.71157943445929,0.482843495933341,-3.54479132239483,0.000392924029823977,0.00384090379516928,,,,,,,,,,,,,,
Phel_clc_contig_5903,1086.66184259117,-1.12723595478893,0.346021731043605,-3.25770277892424,0.00112317979087835,0.00890362354647022,,,,,,,,,,,,,,
Phel_clc_contig_5905,161.766941459333,-1.25431331945843,0.442520530257932,-2.83447486318279,0.00459010688790162,0.0266804391412546,,,,,,,,,,,,,,
Phel_clc_contig_5909,25.0930403549798,2.8551130790397,0.650189520137088,4.39120131994395,1.12726105943252E-05,0.00020525090876147,,,,,,,,,,,,,,
Phel_clc_contig_5914,79.5892264566593,2.48467390248067,0.435324309258633,5.70763876410239,1.14554219611209E-08,5.00397283670588E-07,,,,,,,,,,,,,,
Phel_clc_contig_5925,202.497074453214,-0.952617086119503,0.298394905016584,-3.19247101778282,0.00141061099878918,0.0106914546192447,Phel_clc_contig_5925,sp,Q32KH5,GALNS_CANFA,67.11,447,144,3,2,1336,77,522,0,648
Phel_clc_contig_593,6594.30290870893,-2.46481539068014,0.438738246255245,-5.61796335678057,1.93221463126048E-08,8.08395663616467E-07,,,,,,,,,,,,,,
Phel_clc_contig_594,292.248941726443,1.72201634236307,0.470349303670271,3.6611435988651,0.000251091969552029,0.00266380897469147,,,,,,,,,,,,,,
Phel_clc_contig_5941,169.417761921214,1.56516438074741,0.563445279756189,2.77784629134648,0.00547204970352939,0.0305341670919821,,,,,,,,,,,,,,
Phel_clc_contig_5942,187.626632686817,-1.95599912476865,0.353624726058996,-5.53128494878587,3.17893427717597E-08,1.27069629801257E-06,Phel_clc_contig_5942,sp,P13716,HEM2_HUMAN,71.71,251,71,0,2,754,78,328,7E-119,384
Phel_clc_contig_5957,564.293663928533,1.86938085548541,0.654176362383379,2.85760990916064,0.00426844780606818,0.0252076746690231,Phel_clc_contig_5957,sp,Q8BV79,TRNK1_MOUSE,31.28,243,158,3,1129,413,433,670,4E-23,110
Phel_clc_contig_5958,9.5438019190777,3.18294994766382,0.762969598640405,4.17179131820687,3.02214356165568E-05,0.000471009079762346,,,,,,,,,,,,,,
Phel_clc_contig_5972,117.78572461671,-1.47155709049335,0.423776680685195,-3.47248245966254,0.00051566870789099,0.00480618552646717,,,,,,,,,,,,,,
Phel_clc_contig_5978,31.5610740076399,-1.70540213721483,0.559025673353034,-3.05066872329106,0.0022833235018533,0.0155360070724222,,,,,,,,,,,,,,
Phel_clc_contig_5980,876.903347764729,1.8052905613306,0.423055241374639,4.26726910524651,1.97880405678087E-05,0.000330978730651801,,,,,,,,,,,,,,
Phel_clc_contig_5983,49.3314437031432,-1.34169541911642,0.485022340831678,-2.76625488387976,0.00567041955095348,0.0314140001392122,,,,,,,,,,,,,,
Phel_clc_contig_5986,149.548391132258,1.13985905858578,0.390849964162186,2.91635963439102,0.00354142032497717,0.0218064338086753,Phel_clc_contig_5986,sp,Q7ZVZ7,F108C_DANRE,80.07,286,56,1,167,1024,7,291,6E-143,442
Phel_clc_contig_5987,43.3365935578234,-1.39701682972755,0.506637537804161,-2.75742858648497,0.00582579371355018,0.0321554436367661,,,,,,,,,,,,,,
Phel_clc_contig_5988,24.7983053162459,2.70103967702288,0.798990608589961,3.38056498785337,0.000723369665215055,0.00633436311023435,,,,,,,,,,,,,,
Phel_clc_contig_5989,158.62041376397,3.95696445235388,0.691571000241876,5.72170384670545,1.05461023281013E-08,4.64991729581178E-07,,,,,,,,,,,,,,
Phel_clc_contig_5993,243.536125567327,2.47581711158892,0.527906755567224,4.68987578862997,2.73370944759477E-06,6.11253536459224E-05,,,,,,,,,,,,,,
Phel_clc_contig_5994,704.420435015415,-3.0045608016037,0.573207273630058,-5.24166551930884,1.59133639149598E-07,5.14778182864173E-06,,,,,,,,,,,,,,
Phel_clc_contig_5999,10.5321489620641,-3.3480385971122,0.785983673008294,-4.25967957361994,2.04720170878445E-05,0.000340182405748321,Phel_clc_contig_5999,sp,Q9R144,ANM2_MOUSE,51.53,229,108,2,681,4,60,288,2E-78,258
Phel_clc_contig_6004,204.288643946538,1.94148412825771,0.588392190916094,3.29964292224022,0.000968079191938416,0.00795378549083348,,,,,,,,,,,,,,
Phel_clc_contig_6007,181.32115530101,1.97464820376352,0.406213392833164,4.86111053599487,1.16729048111778E-06,2.98189659267359E-05,,,,,,,,,,,,,,
Phel_clc_contig_6009,548.785317834995,-0.842552904127476,0.310062395333711,-2.71736565545351,0.00658038638713213,0.0352658509850659,Phel_clc_contig_6009,sp,Q6UB99,ANR11_HUMAN,50.57,265,111,7,160,894,19,283,5E-58,228
Phel_clc_contig_601,481.814900872755,3.60720251618644,0.590518211476942,6.10853729161796,1.00548368002298E-09,5.75387271847803E-08,,,,,,,,,,,,,,
Phel_clc_contig_6011,18.3676525736495,2.30867775161544,0.721335879359253,3.20055859922868,0.00137161475541752,0.0104679841123741,,,,,,,,,,,,,,
Phel_clc_contig_6016,83.3687561752392,1.29845587912247,0.4481926487161,2.89709320945367,0.00376637834935312,0.0228593182408998,,,,,,,,,,,,,,
Phel_clc_contig_6023,59.1263224982749,2.83552919132948,0.701953142587865,4.03948500162823,5.3568693186621E-05,0.000753202230488808,,,,,,,,,,,,,,
Phel_clc_contig_6024,167.359863255452,1.62003576853897,0.452021355791181,3.58398059689766,0.000338397234857574,0.00339839765912771,,,,,,,,,,,,,,
Phel_clc_contig_6038,72.0969149620346,1.88476741165898,0.677671490575547,2.78124052416349,0.00541516001303749,0.0302434593898254,Phel_clc_contig_6038,sp,Q9Y2F5,K0947_HUMAN,25.06,387,238,10,2719,3867,1912,2250,8E-32,139
Phel_clc_contig_6040,154.045725674471,1.73968655669634,0.427881888945073,4.06581021923006,4.78658762899958E-05,0.000684780283367592,,,,,,,,,,,,,,
Phel_clc_contig_6044,739.403325445,2.47329675125123,0.402517774061191,6.14456531023954,8.01827938718203E-10,4.70280828730455E-08,Phel_clc_contig_6044,sp,O54981,STIP1_CRIGR,52.25,488,213,6,3123,1669,73,543,4E-152,470
Phel_clc_contig_6045,13.2074455199248,2.55080089858853,0.813798063554744,3.13443962676244,0.00172182680879166,0.012506466495241,,,,,,,,,,,,,,
Phel_clc_contig_6046,155.946273087236,1.46488150111421,0.428781425376043,3.4163828338168,0.000634589651603754,0.00570554888765228,Phel_clc_contig_6046,sp,P00367,DHE3_HUMAN,77.95,195,43,0,2208,1624,364,558,8E-101,329
Phel_clc_contig_6049,31.3100264690444,3.60085506415455,0.677050335724191,5.3184451349588,1.04657768530356E-07,3.54387015849104E-06,,,,,,,,,,,,,,
Phel_clc_contig_6059,192.413188962039,1.37346032626085,0.508149339076417,2.70286748528922,0.00687441468882089,0.0364390388459044,Phel_clc_contig_6059,sp,Q1LUT1,EDC4_DANRE,42.5,560,271,15,225,1853,76,601,1E-124,433
Phel_clc_contig_6065,54.8782003259562,2.39653363669293,0.704219189349693,3.40310754511815,0.000666240505900897,0.00593344844115241,Phel_clc_contig_6065,sp,Q9DBG7,SRPR_MOUSE,47.3,222,100,4,47,670,1,219,5E-51,180
Phel_clc_contig_6078,497.300329944669,1.39275047579868,0.531547376915481,2.62018126000485,0.00878830415217283,0.0440514915529707,,,,,,,,,,,,,,
Phel_clc_contig_6086,16.6379780191575,1.60556423086429,0.611221831752282,2.62681099963555,0.00861891914711606,0.0434104844255629,Phel_clc_contig_6086,sp,O95628,CNOT4_HUMAN,85.11,235,35,0,859,155,10,244,4E-147,432
Phel_clc_contig_6088,109.353647765477,2.06265444136224,0.615467404900859,3.35136259847018,0.000804149335539912,0.00686920124328944,,,,,,,,,,,,,,
Phel_clc_contig_6089,352.569111294495,1.6764747525559,0.518203861900066,3.23516452850984,0.00121572654511604,0.00948942108826685,,,,,,,,,,,,,,
Phel_clc_contig_6091,63.4194770349376,2.89005858126653,0.722292360753714,4.00123099495438,6.30138049517937E-05,0.000862180890862951,,,,,,,,,,,,,,
Phel_clc_contig_6095,212.982512976302,1.78049010436977,0.532379593724335,3.34439960764481,0.000824608679726914,0.00700266468796509,,,,,,,,,,,,,,
Phel_clc_contig_6099,55.4778653663933,-1.48633094241811,0.431987999167389,-3.44067646620475,0.000580261916703903,0.00530319956591475,,,,,,,,,,,,,,
Phel_clc_contig_61,2111.71997521529,2.07813204009639,0.55628139789781,3.7357568452759,0.000187151444990652,0.00210358224169492,Phel_clc_contig_61,sp,Q9R0S2,MMP24_MOUSE,35.02,474,238,17,339,1592,83,542,1E-72,257
Phel_clc_contig_6107,24.3124234883413,1.33418339084646,0.483371569522844,2.76016107476799,0.00577728690467193,0.0319345215954957,,,,,,,,,,,,,,
Phel_clc_contig_6112,349.29319239428,1.2890336138292,0.483630410855304,2.6653278720615,0.00769132942902888,0.039891090677776,,,,,,,,,,,,,,
Phel_clc_contig_6113,258.694413299311,1.319548989214,0.420690379820938,3.13662744029387,0.00170903144277552,0.0124423569114983,,,,,,,,,,,,,,
Phel_clc_contig_6139,390.533660263463,3.96702048365263,0.547421056660344,7.24674441252637,4.26908462953494E-13,4.9309237006291E-11,,,,,,,,,,,,,,
Phel_clc_contig_6148,117.948383643691,-1.70969114121226,0.416213855184855,-4.1077227966208,3.99579265951178E-05,0.000589887708082834,,,,,,,,,,,,,,
Phel_clc_contig_6151,480.398125770566,2.01180810540381,0.436042345041051,4.61379067488138,3.95390644031864E-06,8.37347542765792E-05,,,,,,,,,,,,,,
Phel_clc_contig_6154,189.206362420487,-1.13993323324303,0.403339745677029,-2.82623581102722,0.0047098577453351,0.0271918098041779,Phel_clc_contig_6154,sp,O08700,VPS45_RAT,70.38,547,161,1,141,1778,1,547,0,811
Phel_clc_contig_6155,92.0473908376573,2.13104104587951,0.55677430251794,3.82747737501919,0.000129463279914845,0.00156143829017091,,,,,,,,,,,,,,
Phel_clc_contig_6172,763.301534086286,1.19380446182919,0.446699952247272,2.67249740194367,0.00752889574932098,0.0392106556770307,,,,,,,,,,,,,,
Phel_clc_contig_6173,213.325683378463,1.38641580603609,0.387959871237307,3.57360621245297,0.00035209832626406,0.00350738369765791,,,,,,,,,,,,,,
Phel_clc_contig_6174,80.0601799625688,1.95937348492373,0.562753387570554,3.48176222160559,0.000498125800570315,0.00465975610024513,,,,,,,,,,,,,,
Phel_clc_contig_6177,54.361541166604,4.67292471715598,0.752246229182454,6.21196163686263,5.23272040362185E-10,3.2090041380778E-08,Phel_clc_contig_6177,sp,Q5RB40,HMHA1_PONAB,37.86,280,171,1,70,900,284,563,5E-44,166
